oceans,regions,sub_regions,sampling_method,measurement,unit,density_range,density_class,date,season,year,density_marker_size,geometry,density_numeric
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2020-10-03,Fall,2020,6.5,"c(-97.2048, 27.6309)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,0,Very Low,2019-08-20,Summer,2019,3,"c(-97.3428, 26.7717)",1
Atlantic Ocean,NA,NA,Neuston net,0.00648,pieces/m3,0.005-1,Medium,1996-02-08,Winter,1996,6.5,"c(-80.83, 24.35)",3
Atlantic Ocean,NA,NA,Neuston net,0,pieces/m3,0-0.0005,Very Low,2004-03-28,Spring,2004,3,"c(-80.31, 24.71)",1
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2020-12-20,Winter,2020,6.5,"c(-94.948, 29.1959)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2022-04-11,Spring,2022,6.5,"c(-94.9445, 29.1974)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2018-12-11,Winter,2018,6.5,"c(-94.8864, 29.2325)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,40-200,High,2019-04-28,Spring,2019,8.25,"c(-94.8863, 29.2325)",4
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2021-09-23,Fall,2021,6.5,"c(-96.9305, 27.9886)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2020-04-28,Spring,2020,6.5,"c(-97.3854, 27.8233)",3
Atlantic Ocean,Coastal Waters of Florida,NA,Neuston net,0,pieces/m3,0-0.0005,Very Low,1999-02-10,Winter,1999,3,"c(-79.99, 26.82)",1
Atlantic Ocean,Gulf of Mexico,Tampa Bay,Van Dorn sampler,3000,pieces/m3,>=10,Very High,2017-06-19,Summer,2017,10,"c(-82.5203, 27.778)",5
Atlantic Ocean,Gulf of Mexico,Coastal Waters of Florida,Grab sample,0.001,pieces/m3,0.0005-0.005,Low,2016-12-28,Winter,2016,4.75,"c(-81.3923, 25.8384)",2
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2020-01-16,Winter,2020,6.5,"c(-89.3275, 30.3065)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-11-19,Fall,2019,6.5,"c(-94.7949, 29.2841)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-12-04,Winter,2019,6.5,"c(-94.8409, 29.2577)",3
NA,NA,NA,Hand picking,NA,pieces/10 mins,0,Very Low,2021-08-30,Summer,2021,3,"c(-79.0236, 43.0985)",1
Atlantic Ocean,NA,NA,Neuston net,0.088552,pieces/m3,0.005-1,Medium,1989-08-13,Summer,1989,6.5,"c(-65.5, 42.78)",3
Atlantic Ocean,NA,NA,Neuston net,0.00432,pieces/m3,0.0005-0.005,Low,1998-07-19,Summer,1998,4.75,"c(-69.6, 42.5)",2
Pacific Ocean,NA,NA,Manta net,0.097752,pieces/m3,0.005-1,Medium,2017-03-26,Spring,2017,6.5,"c(-125.481667, 24.5525)",3
Atlantic Ocean,NA,NA,Neuston net,0.05398,pieces/m3,0.005-1,Medium,1996-05-17,Spring,1996,6.5,"c(-71.32, 31.7)",3
Atlantic Ocean,NA,NA,Neuston net,0.047128,pieces/m3,0.005-1,Medium,1989-07-16,Summer,1989,6.5,"c(-70.15, 40.83)",3
Atlantic Ocean,NA,NA,Neuston net,0,pieces/m3,0-0.0005,Very Low,1998-08-09,Summer,1998,3,"c(-70.75, 40.9)",1
Atlantic Ocean,NA,NA,Neuston net,0.048584,pieces/m3,0.005-1,Medium,1996-08-08,Summer,1996,6.5,"c(-69.93, 40.57)",3
Atlantic Ocean,NA,NA,Neuston net,0,pieces/m3,0-0.0005,Very Low,2004-08-07,Summer,2004,3,"c(-69.08, 40.01)",1
Pacific Ocean,NA,NA,Hand picking,NA,pieces/10 mins,0,Very Low,2020-12-05,Winter,2020,3,"c(-119.6714, 34.4161)",1
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,40-200,High,2019-11-26,Fall,2019,8.25,"c(-79.9656, 32.8942)",4
Atlantic Ocean,NA,NA,Neuston net,0.0135,pieces/m3,0.005-1,Medium,2001-04-19,Spring,2001,6.5,"c(-67.29, 28.58)",3
Atlantic Ocean,NA,NA,Neuston net,0.151188,pieces/m3,0.005-1,Medium,1992-05-04,Spring,1992,6.5,"c(-67.87, 29.92)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,40-200,High,2019-04-12,Spring,2019,8.25,"c(-97.1645, 27.6802)",4
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,40-200,High,2021-03-29,Spring,2021,8.25,"c(-97.166, 26.1132)",4
Atlantic Ocean,Coastal Waters of Florida,Florida Keys National Marine Sanctuary,Neuston net,0.00864,pieces/m3,0.005-1,Medium,2001-03-28,Spring,2001,6.5,"c(-81.81, 24.53)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2020-06-22,Summer,2020,6.5,"c(-96.9617, 27.9561)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,40-200,High,2020-01-20,Winter,2020,8.25,"c(-97.0602, 27.8206)",4
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2021-04-09,Spring,2021,6.5,"c(-97.3276, 27.8667)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-04-01,Spring,2019,6.5,"c(-96.7915, 28.1106)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,40-200,High,2019-07-30,Summer,2019,8.25,"c(-97.2446, 27.5349)",4
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2020-11-21,Fall,2020,6.5,"c(-97.22, 27.5817)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2020-06-05,Summer,2020,6.5,"c(-87.8367, 30.3743)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,40-200,High,2021-08-15,Summer,2021,8.25,"c(-89.9675, 29.9195)",4
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2022-04-26,Spring,2022,6.5,"c(-91.1908, 30.443)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,40-200,High,2019-07-12,Summer,2019,8.25,"c(-96.7362, 28.5512)",4
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-11-25,Fall,2019,6.5,"c(-94.7931, 29.2852)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2022-04-18,Spring,2022,6.5,"c(-94.8272, 29.2652)",3
Pacific Ocean,NA,NA,Grab sample,0.003,pieces/m3,0.0005-0.005,Low,2015-04-16,Spring,2015,4.75,"c(-112.4743, 26.2396)",2
Atlantic Ocean,Gulf of Mexico,Tampa Bay,Van Dorn sampler,0,pieces/m3,0-0.0005,Very Low,2017-05-08,Spring,2017,3,"c(-82.4807, 27.9237)",1
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,0,Very Low,2020-01-30,Winter,2020,3,"c(-87.1947, 30.547)",1
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2021-12-06,Winter,2021,6.5,"c(-89.3277, 30.3063)",3
Pacific Ocean,NA,NA,Manta net,2.879188,pieces/m3,1-10,High,2017-03-24,Spring,2017,8.25,"c(-126.006667, 27.05)",4
NA,NA,NA,Hand picking,NA,pieces/10 mins,40-200,High,2021-05-29,Spring,2021,8.25,"c(-78.8984, 43.0525)",4
Atlantic Ocean,NA,NA,Neuston net,0,pieces/m3,0-0.0005,Very Low,2004-08-09,Summer,2004,3,"c(-69.03, 41.9)",1
Atlantic Ocean,NA,NA,Neuston net,0,pieces/m3,0-0.0005,Very Low,1990-05-25,Spring,1990,3,"c(-69.02, 41.35)",1
Atlantic Ocean,NA,NA,Neuston net,0,pieces/m3,0-0.0005,Very Low,1994-08-11,Summer,1994,3,"c(-68.53, 40.98)",1
Atlantic Ocean,NA,NA,Neuston net,0,pieces/m3,0-0.0005,Very Low,1993-08-24,Summer,1993,3,"c(-68.97, 40.08)",1
Atlantic Ocean,NA,NA,Neuston net,0,pieces/m3,0-0.0005,Very Low,2000-09-12,Fall,2000,3,"c(-69.04, 39.91)",1
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,40-200,High,2021-03-20,Spring,2021,8.25,"c(-75.5823, 39.6528)",4
Atlantic Ocean,NA,NA,Neuston net,0,pieces/m3,0-0.0005,Very Low,1999-04-29,Spring,1999,3,"c(-70.75, 41.15)",1
Atlantic Ocean,NA,NA,Neuston net,0.025916,pieces/m3,0.005-1,Medium,1992-04-28,Spring,1992,6.5,"c(-75.4, 24.33)",3
Atlantic Ocean,NA,NA,Neuston net,0.02376,pieces/m3,0.005-1,Medium,1997-04-17,Spring,1997,6.5,"c(-68.43, 26.56)",3
Pacific Ocean,NA,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2022-02-05,Winter,2022,6.5,"c(-118.0648, 33.7109)",3
Pacific Ocean,NA,NA,Hand picking,NA,pieces/10 mins,1-2,Low,2021-11-03,Fall,2021,4.75,"c(-121.8207, 36.8675)",2
Pacific Ocean,NA,NA,Hand picking,NA,pieces/10 mins,0,Very Low,2020-06-18,Summer,2020,3,"c(-122.3003, 37.8508)",1
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2021-09-16,Fall,2021,6.5,"c(-96.927, 27.9928)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,40-200,High,2019-05-09,Spring,2019,8.25,"c(-97.0625, 27.8175)",4
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-03-28,Spring,2019,6.5,"c(-97.211, 27.5995)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,0,Very Low,2019-07-12,Summer,2019,3,"c(-97.1781, 26.2083)",1
Atlantic Ocean,Gulf of Mexico,NA,Neuston net,0,pieces/m3,0-0.0005,Very Low,2001-01-04,Winter,2001,3,"c(-83.67, 24.6)",1
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,40-200,High,2019-03-16,Spring,2019,8.25,"c(-94.911, 29.4928)",4
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,0,Very Low,2022-04-17,Spring,2022,3,"c(-94.8787, 29.3882)",1
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-11-26,Fall,2019,6.5,"c(-94.8232, 29.2674)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,0,Very Low,2021-01-15,Winter,2021,3,"c(-94.9154, 29.215)",1
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-05-19,Spring,2019,6.5,"c(-93.6638, 29.7491)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-01-10,Winter,2019,6.5,"c(-96.8445, 28.0682)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,40-200,High,2022-04-05,Spring,2022,8.25,"c(-90.0228, 29.9557)",4
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,40-200,High,2020-09-24,Fall,2020,8.25,"c(-90.044, 29.9607)",4
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,0,Very Low,2021-08-26,Summer,2021,3,"c(-95.0168, 29.5586)",1
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-08-10,Summer,2019,6.5,"c(-95.0075, 29.6552)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,>200,Very High,2020-03-03,Spring,2020,10,"c(-95.0796, 29.761)",5
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,0,Very Low,2022-04-02,Spring,2022,3,"c(-94.7377, 29.3249)",1
Atlantic Ocean,NA,NA,Neuston net,0,pieces/m3,0-0.0005,Very Low,1992-02-15,Winter,1992,3,"c(-78.33, 26.35)",1
Atlantic Ocean,NA,NA,Neuston net,0.00216,pieces/m3,0.0005-0.005,Low,1999-03-30,Spring,1999,4.75,"c(-79.98, 28.4)",2
Atlantic Ocean,Gulf of Mexico,Tampa Bay,Van Dorn sampler,2000,pieces/m3,>=10,Very High,2016-11-15,Fall,2016,10,"c(-82.7832, 27.61)",5
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-11-03,Fall,2019,6.5,"c(-88.1017, 30.5101)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,0,Very Low,2022-01-18,Winter,2022,3,"c(-90.0737, 29.1758)",1
Atlantic Ocean,NA,NA,Neuston net,0.028796,pieces/m3,0.005-1,Medium,1996-05-24,Spring,1996,6.5,"c(-65.63, 34.65)",3
Atlantic Ocean,NA,NA,Neuston net,0.01728,pieces/m3,0.005-1,Medium,1992-10-15,Fall,1992,6.5,"c(-70.63, 40.95)",3
Atlantic Ocean,NA,NA,Neuston net,0.00432,pieces/m3,0.0005-0.005,Low,2004-10-18,Fall,2004,4.75,"c(-68.55, 39.73)",2
Atlantic Ocean,NA,NA,Neuston net,0,pieces/m3,0-0.0005,Very Low,1995-06-03,Summer,1995,3,"c(-66.22, 42.85)",1
Atlantic Ocean,NA,NA,Neuston net,0.17838,pieces/m3,0.005-1,Medium,1993-05-16,Spring,1993,6.5,"c(-72.87, 25.83)",3
Atlantic Ocean,NA,NA,Neuston net,0.067496,pieces/m3,0.005-1,Medium,1997-04-05,Spring,1997,6.5,"c(-70.49, 30.97)",3
Pacific Ocean,NA,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2020-06-14,Summer,2020,6.5,"c(-122.5091, 37.7471)",3
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-10-28,Fall,2019,6.5,"c(-79.9252, 32.7767)",3
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-11-19,Fall,2019,6.5,"c(-79.8344, 32.7586)",3
Atlantic Ocean,NA,NA,Neuston net,0.008096,pieces/m3,0.005-1,Medium,1994-03-31,Spring,1994,6.5,"c(-73.25, 25.62)",3
Atlantic Ocean,NA,NA,Neuston net,0.084232,pieces/m3,0.005-1,Medium,1999-04-09,Spring,1999,6.5,"c(-74.07, 25.4)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,40-200,High,2019-03-29,Spring,2019,8.25,"c(-97.1254, 27.7393)",4
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2020-02-25,Winter,2020,6.5,"c(-97.1932, 27.633)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,1-2,Low,2019-08-20,Summer,2019,4.75,"c(-97.3618, 26.8568)",2
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-12-23,Winter,2019,6.5,"c(-97.1474, 25.9675)",3
Atlantic Ocean,Gulf of Mexico,NA,Neuston net,0.091084,pieces/m3,0.005-1,Medium,2006-03-12,Spring,2006,6.5,"c(-83.94, 24.32)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2020-09-27,Fall,2020,6.5,"c(-94.7691, 29.3044)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2022-05-04,Spring,2022,6.5,"c(-94.7445, 29.3205)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2018-11-29,Fall,2018,6.5,"c(-97.0531, 27.8277)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,40-200,High,2019-01-20,Winter,2019,8.25,"c(-97.0328, 27.8666)",4
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,40-200,High,2019-03-11,Spring,2019,8.25,"c(-97.234, 27.5553)",4
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,40-200,High,2019-06-30,Summer,2019,8.25,"c(-97.119, 27.7482)",4
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,0,Very Low,2021-01-13,Winter,2021,3,"c(-95.0584, 29.1279)",1
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2021-03-17,Spring,2021,6.5,"c(-95.0704, 29.1198)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,1-2,Low,2021-09-11,Fall,2021,4.75,"c(-94.816, 29.3671)",2
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,40-200,High,2021-05-28,Spring,2021,8.25,"c(-94.8126, 29.3659)",4
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2022-04-16,Spring,2022,6.5,"c(-94.8255, 29.2669)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2021-10-30,Fall,2021,6.5,"c(-94.9944, 29.1681)",3
Atlantic Ocean,Gulf of Mexico,Tampa Bay,Van Dorn sampler,0,pieces/m3,0-0.0005,Very Low,2016-08-23,Summer,2016,3,"c(-82.4585, 27.9418)",1
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,0,Very Low,2019-11-22,Fall,2019,3,"c(-85.2699, 29.6831)",1
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,0,Very Low,2019-05-21,Spring,2019,3,"c(-88.0788, 30.2458)",1
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,1-2,Low,2019-10-28,Fall,2019,4.75,"c(-87.8374, 30.3768)",2
Pacific Ocean,The Coastal Waters of Southeast Alaska and British Columbia,NA,Hand picking,NA,pieces/10 mins,0,Very Low,2021-02-27,Winter,2021,3,"c(-122.6647, 48.4013)",1
NA,NA,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2021-08-03,Summer,2021,6.5,"c(-87.8651, 42.9843)",3
Atlantic Ocean,NA,NA,Neuston net,0,pieces/m3,0-0.0005,Very Low,1992-05-23,Spring,1992,3,"c(-65.43, 42.58)",1
Atlantic Ocean,NA,NA,Metal spoon,167.6,pieces kg-1 d.w.,150-200,High,2020-09-25,Fall,2020,8.25,"c(-71.4522, 41.435763)",4
Atlantic Ocean,NA,NA,Neuston net,0,pieces/m3,0-0.0005,Very Low,2002-08-25,Summer,2002,3,"c(-70.99, 41.3)",1
Atlantic Ocean,NA,NA,Neuston net,0,pieces/m3,0-0.0005,Very Low,2007-06-26,Summer,2007,3,"c(-71.12, 39.84)",1
Atlantic Ocean,NA,NA,Neuston net,0.118792,pieces/m3,0.005-1,Medium,1989-07-20,Summer,1989,6.5,"c(-67.32, 40.94)",3
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,40-200,High,2020-05-28,Spring,2020,8.25,"c(-79.9263, 32.7872)",4
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2020-12-04,Winter,2020,6.5,"c(-74.0054, 40.2042)",3
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2021-12-21,Winter,2021,6.5,"c(-71.3225, 41.581)",3
NA,NA,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2022-04-02,Spring,2022,6.5,"c(-80.3552, 40.6659)",3
NA,NA,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2021-10-27,Fall,2021,6.5,"c(-81.2838, 41.7622)",3
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,40-200,High,2020-02-14,Winter,2020,8.25,"c(-79.9346, 32.8025)",4
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,40-200,High,2020-07-31,Summer,2020,8.25,"c(-79.9266, 32.8139)",4
Atlantic Ocean,NA,NA,Neuston net,0,pieces/m3,0-0.0005,Very Low,1997-02-17,Winter,1997,3,"c(-75.17, 24.78)",1
Atlantic Ocean,NA,NA,Neuston net,0.033036,pieces/m3,0.005-1,Medium,1990-04-14,Spring,1990,6.5,"c(-69.95, 24.2)",3
Atlantic Ocean,NA,NA,Neuston net,0.023564,pieces/m3,0.005-1,Medium,1995-05-18,Spring,1995,6.5,"c(-70.72, 27.95)",3
Atlantic Ocean,NA,NA,Neuston net,0,pieces/m3,0-0.0005,Very Low,1994-05-10,Spring,1994,3,"c(-76.98, 25.62)",1
Atlantic Ocean,NA,NA,Neuston net,0.455724,pieces/m3,0.005-1,Medium,1997-05-14,Spring,1997,6.5,"c(-76.78, 25.68)",3
Atlantic Ocean,NA,NA,Neuston net,0.00216,pieces/m3,0.0005-0.005,Low,1993-04-03,Spring,1993,4.75,"c(-76.12, 25.53)",2
Atlantic Ocean,NA,NA,Neuston net,0,pieces/m3,0-0.0005,Very Low,2002-04-04,Spring,2002,3,"c(-76.01, 25.48)",1
Atlantic Ocean,NA,NA,Neuston net,0.00864,pieces/m3,0.005-1,Medium,1990-04-24,Spring,1990,6.5,"c(-74.42, 24.83)",3
Atlantic Ocean,NA,NA,Neuston net,0,pieces/m3,0-0.0005,Very Low,1996-02-13,Winter,1996,3,"c(-75.67, 24.82)",1
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,40-200,High,2019-04-29,Spring,2019,8.25,"c(-97.2754, 27.4734)",4
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,40-200,High,2019-11-18,Fall,2019,8.25,"c(-97.2006, 27.6172)",4
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-06-26,Summer,2019,6.5,"c(-97.3547, 26.8223)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-01-25,Winter,2019,6.5,"c(-97.2016, 26.07)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2022-05-03,Spring,2022,6.5,"c(-94.729, 29.3304)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-10-22,Fall,2019,6.5,"c(-94.8127, 29.3662)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-11-21,Fall,2019,6.5,"c(-94.8188, 29.2699)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-11-19,Fall,2019,6.5,"c(-94.8273, 29.265)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,40-200,High,2019-04-01,Spring,2019,8.25,"c(-96.5967, 28.2433)",4
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2020-09-03,Fall,2020,6.5,"c(-96.87, 28.0461)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,>200,Very High,2020-12-19,Winter,2020,10,"c(-90.021, 29.7474)",5
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,0,Very Low,2020-03-17,Spring,2020,3,"c(-90.914, 30.0248)",1
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,40-200,High,2021-05-07,Spring,2021,8.25,"c(-96.5393, 28.5611)",4
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,40-200,High,2019-08-25,Summer,2019,8.25,"c(-95.008, 29.6547)",4
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,40-200,High,2020-01-28,Winter,2020,8.25,"c(-94.9866, 29.5968)",4
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,40-200,High,2019-12-15,Winter,2019,8.25,"c(-94.9832, 29.6755)",4
Atlantic Ocean,Gulf of Mexico,Tampa Bay,Van Dorn sampler,0,pieces/m3,0-0.0005,Very Low,2017-04-17,Spring,2017,3,"c(-82.5559, 27.6934)",1
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,0,Very Low,2019-03-06,Spring,2019,3,"c(-85.2675, 29.6827)",1
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,0,Very Low,2019-05-22,Spring,2019,3,"c(-86.5925, 30.3933)",1
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2020-09-22,Fall,2020,6.5,"c(-89.3279, 30.306)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2021-03-11,Spring,2021,6.5,"c(-89.3282, 30.3058)",3
Pacific Ocean,NA,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2021-02-06,Winter,2021,6.5,"c(-124.4161, 43.1465)",3
Atlantic Ocean,NA,NA,Neuston net,0.00576,pieces/m3,0.005-1,Medium,1994-06-05,Summer,1994,6.5,"c(-66.58, 43.73)",3
Atlantic Ocean,NA,NA,Neuston net,0,pieces/m3,0-0.0005,Very Low,1992-08-21,Summer,1992,3,"c(-68.8, 43.14)",1
Atlantic Ocean,NA,NA,Neuston net,0.00432,pieces/m3,0.0005-0.005,Low,2007-08-10,Summer,2007,4.75,"c(-70.57, 40.74)",2
Atlantic Ocean,NA,NA,Neuston net,0.0024,pieces/m3,0.0005-0.005,Low,2000-07-20,Summer,2000,4.75,"c(-66.77, 41.67)",2
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-11-22,Fall,2019,6.5,"c(-79.8995, 32.752)",3
Atlantic Ocean,NA,NA,Neuston net,0.01728,pieces/m3,0.005-1,Medium,2000-04-07,Spring,2000,6.5,"c(-72.16, 31.48)",3
Atlantic Ocean,NA,NA,Neuston net,0.079912,pieces/m3,0.005-1,Medium,2004-05-17,Spring,2004,6.5,"c(-72.4, 32.21)",3
Atlantic Ocean,NA,NA,Neuston net,0.034556,pieces/m3,0.005-1,Medium,1998-04-07,Spring,1998,6.5,"c(-69.22, 31.37)",3
Atlantic Ocean,NA,NA,Metal spoon,376.56,pieces kg-1 d.w.,>200,Very High,2020-10-23,Fall,2020,10,"c(-71.235571, 41.552442)",5
Atlantic Ocean,NA,NA,Neuston net,0.00216,pieces/m3,0.0005-0.005,Low,1990-08-23,Summer,1990,4.75,"c(-68.74, 41.3)",2
Atlantic Ocean,NA,NA,Neuston net,0.038536,pieces/m3,0.005-1,Medium,1997-05-27,Spring,1997,6.5,"c(-71.95, 28.67)",3
